round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
3,0.5275229357798165,0.40476632293295867,1.9481460435674824,115.55236625671387,20.266258478164673,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8463302752293578,0,True,1,12326,0.04647728113622881
3,0.8073394495412844,0.8019382192610539,0.4579982593518878,115.55236625671387,9.531360864639282,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8463302752293578,0,True,2,5584,0.27866805112122806
3,0.8612385321100917,0.8609604105088797,0.3372905462160023,115.55236625671387,63.91458177566528,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8463302752293578,0,True,3,39709,0.33136775877890834
3,0.6295871559633027,0.5654523041414221,0.9773384256100436,115.55236625671387,6.596701383590698,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8463302752293578,0,True,4,4103,0.13976875991137644
4,0.7305045871559633,0.7082171085699478,0.687060119908884,116.8089554309845,9.478131532669067,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8623853211009175,0,True,0,5627,0.15276801050032396
4,0.5665137614678899,0.4774502840909091,1.841688606717171,116.8089554309845,19.69099187850952,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8623853211009175,0,True,1,12326,0.03619772146499616
4,0.8027522935779816,0.7965711805555555,0.4845827861663398,116.8089554309845,9.274943590164185,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8623853211009175,0,True,2,5584,0.25884921502930386
4,0.8646788990825688,0.8643334810033121,0.3318693605038004,116.8089554309845,65.30955958366394,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8623853211009175,0,True,3,39709,0.31889302202525804
4,0.6295871559633027,0.5654523041414221,1.0417453149043092,116.8089554309845,6.1910080909729,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8623853211009175,0,True,4,4103,0.12454462202427927
5,0.7213302752293578,0.6961554841457277,0.6996973567052719,116.10054278373718,8.392486810684204,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8646788990825688,0,True,0,5627,0.14478680418888035
5,0.5447247706422018,0.43730322175861436,2.1066635792408515,116.10054278373718,20.626633167266846,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8646788990825688,0,True,1,12326,0.03343703331715625
5,0.8256880733944955,0.8213423050379571,0.43639716752078556,116.10054278373718,8.793635845184326,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8646788990825688,0,True,2,5584,0.2563202920820788
5,0.8635321100917431,0.8631994568477395,0.3237669063270639,116.10054278373718,64.40129733085632,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8646788990825688,0,True,3,39709,0.3104743069806748
5,0.6502293577981652,0.5969661840141235,1.0157400632123335,116.10054278373718,7.230210781097412,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8646788990825688,0,True,4,4103,0.10863361921267642
6,0.7224770642201835,0.6971874641258179,0.7287184339050853,115.77759790420532,9.544931173324585,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,0,True,0,5627,0.14322253496053272
6,0.5607798165137615,0.4674779441895915,2.0226159161383954,115.77759790420532,19.424546718597412,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,0,True,1,12326,0.03175173451059847
6,0.8256880733944955,0.8216000861419188,0.43632980606971533,115.77759790420532,9.687301874160767,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,0,True,2,5584,0.24896601004723493
6,0.8704128440366973,0.8699323499323499,0.3218881400353318,115.77759790420532,64.78313612937927,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,0,True,3,39709,0.3045866958881974
6,0.6685779816513762,0.6237467956039493,0.9096130034245482,115.77759790420532,6.0050435066223145,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,0,True,4,4103,0.11334630997264505
7,0.7454128440366973,0.7260190217391305,0.6845615708499874,116.4939272403717,9.44338870048523,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,1,False,0,5627,0.140745402600597
7,0.5779816513761468,0.496936747120166,1.9336944282601733,116.4939272403717,20.154135942459106,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,1,False,1,12326,0.0286851061563821
7,0.8325688073394495,0.8286421880047379,0.42848338555852206,116.4939272403717,8.333815574645996,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,1,False,2,5584,0.24943027933552478
7,0.8669724770642202,0.8666012544377449,0.32264294427469237,116.4939272403717,64.7607102394104,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,1,False,3,39709,0.29848357941788806
7,0.6307339449541285,0.5672443236111882,1.057271508995546,116.4939272403717,6.816441059112549,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,1,False,4,4103,0.1111063286642808
8,0.7568807339449541,0.7412998818899842,0.6432230352261744,114.96844434738159,8.414071321487427,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,2,False,0,5627,0.1303468415725818
8,0.5779816513761468,0.496936747120166,1.9471576760668274,114.96844434738159,20.31880283355713,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,2,False,1,12326,0.028245654176623256
8,0.8532110091743119,0.850924244043167,0.3980940585836358,114.96844434738159,9.456268787384033,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,2,False,2,5584,0.24046265771532468
8,0.8761467889908257,0.8757382396250614,0.3171942556669953,114.96844434738159,63.01112747192383,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,2,False,3,39709,0.2918249769714443
8,0.6777522935779816,0.6367393834271016,0.9578711724062579,114.96844434738159,7.350234746932983,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8704128440366973,2,False,4,4103,0.10806314764594759
9,0.7419724770642202,0.7235681407350947,0.7067640713595469,117.5325653553009,9.589378356933594,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,0,True,0,5627,0.1339625091986608
9,0.6123853211009175,0.5537872732117337,1.752680973175469,117.5325653553009,20.172755479812622,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,0,True,1,12326,0.027461485053818662
9,0.8245412844036697,0.8199667234769514,0.4539705246960351,117.5325653553009,9.51486611366272,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,0,True,2,5584,0.24433119556623747
9,0.8772935779816514,0.8770217067811779,0.3192287421007769,117.5325653553009,65.58868265151978,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,0,True,3,39709,0.28592301668479303
9,0.7075688073394495,0.6778133734400333,0.8638289280987661,117.5325653553009,6.1573216915130615,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,0,True,4,4103,0.10608490821348183
10,0.7717889908256881,0.7589831982144023,0.6523925405029857,116.24262261390686,8.986882209777832,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,1,False,0,5627,0.13270191987570934
10,0.606651376146789,0.5440991990000839,1.8095390293576301,116.24262261390686,20.7577862739563,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,1,False,1,12326,0.027151481953919365
10,0.8325688073394495,0.8286421880047379,0.4395569453545667,116.24262261390686,8.53141736984253,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,1,False,2,5584,0.23556728690948048
10,0.8807339449541285,0.8804824561403508,0.3164397018765091,116.24262261390686,63.955963134765625,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,1,False,3,39709,0.2844734905194418
10,0.7110091743119266,0.6818476649369903,0.8870252928602587,116.24262261390686,7.247174024581909,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,1,False,4,4103,0.10334165230513258
11,0.7477064220183486,0.7298819500765973,0.7359041544275546,114.6899139881134,9.027644872665405,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,2,False,0,5627,0.13403800454421685
11,0.5951834862385321,0.5250918370338142,1.9515699290354318,114.6899139881134,19.349334955215454,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,2,False,1,12326,0.024933181489187196
11,0.8325688073394495,0.8287629592566887,0.4351624184792195,114.6899139881134,9.355684041976929,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,2,False,2,5584,0.2439164818187156
11,0.8761467889908257,0.875801167924797,0.3160200299472984,114.6899139881134,63.50994062423706,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,2,False,3,39709,0.280036377395021
11,0.6525229357798165,0.6003744938811996,1.0933266189120232,114.6899139881134,6.5397186279296875,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,2,False,4,4103,0.10832989335007005
12,0.7373853211009175,0.7168184764003579,0.7378706746145126,114.51796174049377,9.662150144577026,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,3,False,0,5627,0.13522284565205808
12,0.5997706422018348,0.5323951366193266,1.9170322811931646,114.51796174049377,19.062439441680908,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,3,False,1,12326,0.025312686535168175
12,0.838302752293578,0.8353383911771205,0.40545909229768523,114.51796174049377,9.574010372161865,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,3,False,2,5584,0.23653432154723772
12,0.8795871559633027,0.8792656248557742,0.31531967810534556,114.51796174049377,63.93340706825256,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,3,False,3,39709,0.27743371173155157
12,0.6903669724770642,0.6542020385982434,0.8857253308689922,114.51796174049377,5.964085817337036,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,sst2,fedavg_tinybert_lora,5,1,dirichlet_noniid_alpha_0.5,0.875,3,False,4,4103,0.10492850082174902
