round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
5,0.6318807339449541,0.568143001948596,1.057001729623987,146.42860889434814,8.437886953353882,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8715596330275229,0,True,4,4103,0.11999624620394678
6,0.7201834862385321,0.694240861772635,0.7748674416760786,141.96906995773315,11.820816993713379,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8761467889908257,0,True,0,5627,0.13135134728576756
6,0.5951834862385321,0.5241050377619567,1.6775946201534446,141.96906995773315,25.16507077217102,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8761467889908257,0,True,1,12326,0.024615978461551374
6,0.8188073394495413,0.8138715517008457,0.439520419190783,141.96906995773315,11.518223762512207,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8761467889908257,0,True,2,5584,0.2251939766301125
6,0.8761467889908257,0.87583064363015,0.2976554850919531,141.96906995773315,77.15898299217224,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8761467889908257,0,True,3,39709,0.28253443576105625
6,0.643348623853211,0.5858140170658211,1.0269715261021886,141.96906995773315,7.4475321769714355,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8761467889908257,0,True,4,4103,0.1116587556403765
7,0.698394495412844,0.6656202841708525,0.8094031285802159,138.060067653656,10.54728078842163,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,0,True,0,5627,0.12981791997992756
7,0.5779816513761468,0.49582704876822525,1.7596167293163614,138.060067653656,23.03505802154541,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,0,True,1,12326,0.026042236845429525
7,0.8245412844036697,0.8202325916683622,0.4401854216505628,138.060067653656,10.791898727416992,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,0,True,2,5584,0.22213390409775655
7,0.8795871559633027,0.8793458107721683,0.2929526619408109,138.060067653656,77.04466104507446,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,0,True,3,39709,0.2767329403576649
7,0.661697247706422,0.6131164996999562,0.9917087861157339,138.060067653656,8.227936267852783,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,0,True,4,4103,0.11143018978269048
8,0.7477064220183486,0.7298819500765973,0.6772989466649677,137.57216262817383,11.060818433761597,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,1,False,0,5627,0.12938627814011747
8,0.5802752293577982,0.49967078653799124,1.878378358455973,137.57216262817383,23.483896017074585,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,1,False,1,12326,0.023701664613430904
8,0.8348623853211009,0.8314541588815154,0.42207203983166897,137.57216262817383,9.967989683151245,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,1,False,2,5584,0.22543396647048203
8,0.8853211009174312,0.8850792847503374,0.28919971262643096,137.57216262817383,76.35618329048157,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,1,False,3,39709,0.27173463527436204
8,0.6892201834862385,0.6520520231639424,0.906091074331091,137.57216262817383,8.290302753448486,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,1,False,4,4103,0.10984874939736203
9,0.7350917431192661,0.7135751489840927,0.7454086596812677,138.77918553352356,11.13527798652649,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,2,False,0,5627,0.13006282663719257
9,0.5986238532110092,0.5296133952295523,1.7279270603022445,138.77918553352356,23.579787015914917,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,2,False,1,12326,0.023659034323115908
9,0.8325688073394495,0.8288817204301075,0.42404969296324146,138.77918553352356,10.303901672363281,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,2,False,2,5584,0.21879530606263006
9,0.8853211009174312,0.8851253082646544,0.2853915475377249,138.77918553352356,76.50004553794861,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,2,False,3,39709,0.26842397998828643
9,0.6559633027522935,0.6047072476382165,1.04695520816593,138.77918553352356,8.723443508148193,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8772935779816514,2,False,4,4103,0.11375189240049918
10,0.7419724770642202,0.7224984194290709,0.7184620138702043,145.25866889953613,11.414206266403198,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8795871559633027,0,True,0,5627,0.1278637556188035
10,0.5986238532110092,0.5296133952295523,1.668537673600223,145.25866889953613,25.297136545181274,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8795871559633027,0,True,1,12326,0.025990813665917684
10,0.8291284403669725,0.8248039751083783,0.4385865467404007,145.25866889953613,11.37523341178894,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8795871559633027,0,True,2,5584,0.2150345606072926
10,0.8864678899082569,0.886284691349243,0.28186934092722904,145.25866889953613,80.85963249206543,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8795871559633027,0,True,3,39709,0.2638890326830659
10,0.6938073394495413,0.6583267661936858,0.9054034324960971,145.25866889953613,7.745209217071533,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8795871559633027,0,True,4,4103,0.10909952601368417
11,0.7442660550458715,0.7256759139739439,0.7288744569918432,144.94392943382263,10.918374300003052,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8876146788990825,0,True,0,5627,0.12340189642861277
11,0.5860091743119266,0.5091797261751999,1.7988973156027837,144.94392943382263,25.55684781074524,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8876146788990825,0,True,1,12326,0.022309015608831948
11,0.8463302752293578,0.843463815877609,0.4111136569889314,144.94392943382263,10.771651983261108,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8876146788990825,0,True,2,5584,0.21632342017055584
11,0.8864678899082569,0.8862403358709016,0.2836794333720426,144.94392943382263,79.76275300979614,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8876146788990825,0,True,3,39709,0.26015580242719283
11,0.6880733944954128,0.6504742199979958,0.9776856024330909,144.94392943382263,8.790239095687866,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8876146788990825,0,True,4,4103,0.10902658953993528
12,0.7511467889908257,0.734065263799939,0.7132147195142343,147.0073480606079,11.55185842514038,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,0,True,0,5627,0.12942219420294976
12,0.5940366972477065,0.5222583341071594,1.742472525036663,147.0073480606079,25.568796157836914,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,0,True,1,12326,0.02195779227522084
12,0.8486238532110092,0.8458001768346597,0.40346927380343095,147.0073480606079,11.709444284439087,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,0,True,2,5584,0.21250893792569808
12,0.8876146788990825,0.887443561091003,0.2797110988459456,147.0073480606079,80.60779881477356,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,0,True,3,39709,0.2550233161692
12,0.694954128440367,0.6598864489489489,0.9934112981918755,147.0073480606079,8.794216871261597,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,0,True,4,4103,0.10123527555560996
13,0.7419724770642202,0.7217648785593036,0.7490247083366464,142.4028182029724,11.34556269645691,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,1,False,0,5627,0.12410020268758386
13,0.6123853211009175,0.5511862342013095,1.7187969936143368,142.4028182029724,24.415859699249268,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,1,False,1,12326,0.024572944894507863
13,0.8428899082568807,0.8393746226855244,0.4144265946991947,142.4028182029724,11.161001682281494,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,1,False,2,5584,0.20512849103157704
13,0.8818807339449541,0.8816676877268566,0.2853581186281432,142.4028182029724,79.3374330997467,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,1,False,3,39709,0.2525699289502996
13,0.7178899082568807,0.691282122133186,0.8657089942092195,142.4028182029724,7.6377246379852295,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,1,False,4,4103,0.10874140463076165
14,0.7408256880733946,0.7207140306223676,0.7705845406296057,145.71663570404053,11.636869668960571,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,2,False,0,5627,0.12571908096375378
14,0.6009174311926605,0.5332595053525286,1.7281074633292102,145.71663570404053,25.172626495361328,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,2,False,1,12326,0.02393960339586463
14,0.8348623853211009,0.8308684478494884,0.44546635982093463,145.71663570404053,11.39692997932434,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,2,False,2,5584,0.2067636198505631
14,0.8864678899082569,0.8862631173296971,0.2852878209647782,145.71663570404053,80.33873915672302,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,2,False,3,39709,0.2483320876367955
14,0.7327981651376146,0.7103010686761676,0.8088430199054403,145.71663570404053,8.810049772262573,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,2,False,4,4103,0.10572624781818517
15,0.7419724770642202,0.7217648785593036,0.7675782649888905,144.38150811195374,12.085878372192383,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,3,False,0,5627,0.1272329209815636
15,0.6043577981651376,0.5386901339123474,1.8149153595670648,144.38150811195374,24.838507890701294,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,3,False,1,12326,0.022127936843065396
15,0.8463302752293578,0.8432622401073105,0.41070976552613286,144.38150811195374,11.428733825683594,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,3,False,2,5584,0.20861764982300024
15,0.8876146788990825,0.8874631268436578,0.2797012091229815,144.38150811195374,80.00184535980225,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,3,False,3,39709,0.24699146566669222
15,0.694954128440367,0.6604421021812326,0.9828396171604822,144.38150811195374,7.573507070541382,31.025466918945312,813314,67768324,distilbert-base-uncased,sst2,fedavg_distilbert_lora,5,1,dirichlet_noniid_alpha_0.5,0.8910550458715596,3,False,4,4103,0.11061174198969778
